1.2200294378301149, 3.2802461298775945
1.2700543806202857, 3.2802461298775945
1.3221304992456977, 3.298252351684497
1.3874480540246805, 3.3163574148621144
1.4443376727295885, 3.3345618619793793
1.5279232830826026, 3.3528662385835446
1.6293889249565265, 3.3897769774313593
1.7375926515202227, 3.4083844458086903
1.8679342435499564, 3.4083844458086903
2.0080531160015322, 3.4083844458086903
2.158682689504227, 3.427094055973437
2.3393371778498726, 3.4083844458086903
2.5351101661576045, 3.4083844458086903
2.7472668820074135, 3.4083844458086903
2.9771784365545857, 3.4083844458086903
3.2005047592330396, 3.4083844458086903
3.4683466021024225, 3.37127109321653
3.6986710026270146, 3.37127109321653
3.976118462165264, 3.3528662385835446
4.27437801684513, 3.3345618619793793
4.595010839023019, 3.3163574148621144
4.783420353756668, 3.2623382098345317
4.860929808534214, 3.4459063686114755
4.90015425123575, 3.951297207827112
4.860929808534214, 4.016724493493287
4.879511602254656, 4.291223662082903
4.959373746914162, 4.275517817999386
5.017217154419817, 4.267650199285061
5.07573521561414, 4.255873265667852
5.111173155712228, 4.302755651157324
5.134935799286676, 4.353557149331391
5.158808919108446, 4.408267962408343
5.170787068025604, 4.447351313655469
5.255416469181112, 4.439464099377721
5.329057539259062, 4.4276773679788
5.416277326563694, 4.423699468603937
5.4794498061048875, 4.415831849889612
5.517706414409011, 4.450986290670432
5.543359094699741, 4.4861505292329635
5.556230123997153, 4.529143195382975
5.582061907040271, 4.5643074339455065
5.713033468173688, 4.556390826322624
5.956574576540227, 4.552305151348933
6.341489919866322, 4.532494036728304
6.84588029827385, 4.520442765223173
7.407548570292108, 4.500563066130563
8.146483798362414, 4.476705467663089
8.753742532739674, 4.456855161915613
9.515977345390057, 4.433046552356696
10.392677577083209, 4.405309032331473
11.297623160789392, 4.3815004227725565
12.424610269648968, 4.3420055646935465
14.049633932563474, 4.294574503428231
15.48702184831897, 4.25506984756751
17.350871645472154, 4.207677977429041
19.34907728002537, 4.152487073048227
21.677722136130555, 4.081639313492454
25.321932486816678, 4.0067058789629915
27.463081462871727, 3.955541862865599
29.785279769977997, 3.8926499020595555
