 5451 	2180       	0.468912     	0.48192
 5501 	2200       	0.468441     	0.481596
 5551 	2220       	0.467728     	0.480367
 5601 	2240       	0.46691     	0.479816
 5651 	2260       	0.466257     	0.478489
 5701 	2280       	0.465937     	0.47833
 5751 	2300       	0.465618     	0.477292
 5801 	2320       	0.464989     	0.476075
 5851 	2340       	0.464     	0.475373
 5901 	2360       	0.463436     	0.474937
 5951 	2380       	0.462756     	0.473508
 6001 	2400       	0.462089     	0.472831
 6051 	2420       	0.461875     	0.472127
 6101 	2440       	0.461333     	0.471162
 6151 	2460       	0.46019     	0.470283
 6201 	2480       	0.4599     	0.469738
 6251 	2500       	0.459451     	0.4688
 6301 	2520       	0.45902     	0.468164
 6351 	2540       	0.4577     	0.466949
 6401 	2560       	0.457134     	0.466026
 6451 	2580       	0.456852     	0.465497
 6501 	2600       	0.45623     	0.46486
 6551 	2620       	0.455628     	0.464141
 6601 	2640       	0.455122     	0.463391
 6651 	2660       	0.454406     	0.462314
 6701 	2680       	0.4536     	0.461376
 6751 	2700       	0.453067     	0.460714
 6801 	2720       	0.452538     	0.459941
 6851 	2740       	0.452105     	0.458991
 6901 	2760       	0.451529     	0.458003
 6951 	2780       	0.450795     	0.457285
 7001 	2800       	0.450304     	0.456827
 7051 	2820       	0.449737     	0.455662
 7101 	2840       	0.44909     	0.454902
 7151 	2860       	0.448459     	0.454098
 7201 	2880       	0.447895     	0.453177
 7251 	2900       	0.447266     	0.452441
 7301 	2920       	0.446792     	0.451912
 7351 	2940       	0.446021     	0.450772
 7401 	2960       	0.445551     	0.449948
 7451 	2980       	0.444938     	0.449248
 7501 	3000       	0.444282     	0.448568
 7551 	3020       	0.443825     	0.447635
 7601 	3040       	0.443239     	0.446944
 7651 	3060       	0.44257     	0.446156
 7701 	3080       	0.441917     	0.445249
 7751 	3100       	0.441469     	0.444504
 7801 	3120       	0.440956     	0.443751
 7851 	3140       	0.440373     	0.44293
 7901 	3160       	0.439751     	0.442142
 7951 	3180       	0.43922     	0.441388
 8001 	3200       	0.438621     	0.440577
 8051 	3220       	0.438044     	0.439811
 8101 	3240       	0.437469     	0.438984
 8151 	3260       	0.43691     	0.438262
 8201 	3280       	0.436376     	0.437475
 8251 	3300       	0.435797     	0.436729
 8301 	3320       	0.435212     	0.43593
 8351 	3340       	0.43466     	0.435175
 8401 	3360       	0.434063     	0.43443
 8451 	3380       	0.433461     	0.43372
 8501 	3400       	0.432746     	0.433105
 8551 	3420       	0.431998     	0.432564
 8601 	3440       	0.431297     	0.431945
 8651 	3460       	0.430556     	0.431406
 8701 	3480       	0.429831     	0.430771
 8751 	3500       	0.429022     	0.4303
 8801 	3520       	0.428346     	0.429707
 8851 	3540       	0.427591     	0.42922
 8901 	3560       	0.426798     	0.428648
 8951 	3580       	0.426097     	0.428215
 9001 	3600       	0.425329     	0.427574
 9051 	3620       	0.424645     	0.426926
 9101 	3640       	0.423854     	0.426495
 9151 	3660       	0.423164     	0.425806
 9201 	3680       	0.422435     	0.425343
 9251 	3700       	0.421721     	0.424884
 9301 	3720       	0.420971     	0.424281
 9351 	3740       	0.420216     	0.423808
 9401 	3760       	0.419431     	0.423258
 9451 	3780       	0.418613     	0.42267
 9501 	3800       	0.417996     	0.422154
 9551 	3820       	0.417322     	0.421742
 9601 	3840       	0.41663     	0.4212
 9651 	3860       	0.415893     	0.420725
 9701 	3880       	0.415054     	0.420228
 9751 	3900       	0.414542     	0.419752
 9801 	3920       	0.413734     	0.419233
 9851 	3940       	0.413307     	0.418504
 9901 	3960       	0.41246     	0.418099
 9951 	3980       	0.411835     	0.417705
 10001 	4000       	0.411207     	0.416962
 10051 	4020       	0.410556     	0.416715
 10101 	4040       	0.409438     	0.416222
 10151 	4060       	0.409125     	0.415599
 10201 	4080       	0.40834     	0.415236
 10251 	4100       	0.407304     	0.414697
 10301 	4120       	0.407227     	0.414383
 10351 	4140       	0.406392     	0.41372
 10401 	4160       	0.405787     	0.413385
 10451 	4180       	0.404987     	0.412653
 10501 	4200       	0.404296     	0.412181
 10551 	4220       	0.403764     	0.41192
 10601 	4240       	0.403044     	0.411317
 10651 	4260       	0.402671     	0.410672
 10701 	4280       	0.401856     	0.410308
 10751 	4300       	0.401203     	0.410118
 10801 	4320       	0.400112     	0.409275
 10851 	4340       	0.399769     	0.408904
 10901 	4360       	0.399455     	0.408529
 10951 	4380       	0.398626     	0.407988
 11001 	4400       	0.397995     	0.407543
 11051 	4420       	0.397178     	0.406987
 11101 	4440       	0.396946     	0.406565
 11151 	4460       	0.395921     	0.406204
 11201 	4480       	0.395326     	0.405509
 11251 	4500       	0.394823     	0.405363
 11301 	4520       	0.394127     	0.404992
 11351 	4540       	0.393565     	0.404122
 11401 	4560       	0.392965     	0.403555
 11451 	4580       	0.392688     	0.403355
 11501 	4600       	0.391978     	0.403243
 11551 	4620       	0.391243     	0.402802
 11601 	4640       	0.390924     	0.401932
 11651 	4660       	0.389762     	0.402167
 11701 	4680       	0.389405     	0.401177
 11751 	4700       	0.388615     	0.400354
 11801 	4720       	0.387955     	0.400125
 11851 	4740       	0.387802     	0.399938
 11901 	4760       	0.387083     	0.399383
 11951 	4780       	0.386299     	0.399116
 12001 	4800       	0.385815     	0.398884
 12051 	4820       	0.385289     	0.39814
 12101 	4840       	0.384215     	0.397943
 12151 	4860       	0.383959     	0.397501
 12201 	4880       	0.383663     	0.397282
 12251 	4900       	0.383224     	0.396933
 12301 	4920       	0.382572     	0.396496
 12351 	4940       	0.382115     	0.395336
 12401 	4960       	0.381602     	0.394578
 12451 	4980       	0.38086     	0.394403
 12501 	5000       	0.380533     	0.394322
 12551 	5020       	0.379731     	0.394118
 12601 	5040       	0.379806     	0.393956
 12651 	5060       	0.378564     	0.393199
 12701 	5080       	0.377632     	0.392198
 12751 	5100       	0.377195     	0.392534
 12801 	5120       	0.377122     	0.391997
 12851 	5140       	0.376273     	0.391802
 12901 	5160       	0.37614     	0.391381
 12951 	5180       	0.375834     	0.391048
 13001 	5200       	0.374459     	0.390279
 13051 	5220       	0.374585     	0.39013
 13101 	5240       	0.373745     	0.389327
 13151 	5260       	0.373512     	0.389598
 13201 	5280       	0.373046     	0.389047
 13251 	5300       	0.372479     	0.388669
 13301 	5320       	0.372206     	0.388819
 13351 	5340       	0.371201     	0.387505
 13401 	5360       	0.37114     	0.38705
 13451 	5380       	0.370917     	0.386929
 13501 	5400       	0.37027     	0.386111
 13551 	5420       	0.369584     	0.386745
 13601 	5440       	0.369182     	0.386043
 13651 	5460       	0.369258     	0.385533
 13701 	5480       	0.367934     	0.38519
 13751 	5500       	0.367753     	0.384934
 13801 	5520       	0.366898     	0.38421
 13851 	5540       	0.366889     	0.384259
 13901 	5560       	0.365854     	0.383841
 13951 	5580       	0.365784     	0.383263
 14001 	5600       	0.365271     	0.382854
 14051 	5620       	0.364907     	0.382304
 14101 	5640       	0.364001     	0.382962
 14151 	5660       	0.364222     	0.382988
 14201 	5680       	0.363462     	0.38195
 14251 	5700       	0.362553     	0.381393
 14301 	5720       	0.362456     	0.380812
 14351 	5740       	0.362891     	0.381198
 14401 	5760       	0.361763     	0.380248
 14451 	5780       	0.361412     	0.380534
 14501 	5800       	0.361576     	0.379295
 14551 	5820       	0.360371     	0.379723
 14601 	5840       	0.359279     	0.378785
 14651 	5860       	0.359003     	0.379134
 14701 	5880       	0.359273     	0.37816
 14751 	5900       	0.359537     	0.377809
 14801 	5920       	0.358003     	0.377423
 14851 	5940       	0.357816     	0.377898
 14901 	5960       	0.357583     	0.377103
 14951 	5980       	0.357693     	0.376922
 15001 	6000       	0.356582     	0.37631
 15051 	6020       	0.356171     	0.376146
 15101 	6040       	0.356517     	0.376522
 15151 	6060       	0.355652     	0.375522
 15201 	6080       	0.355302     	0.375261
 15251 	6100       	0.354223     	0.374426
 15301 	6120       	0.354018     	0.374535
 15351 	6140       	0.354249     	0.373414
 15401 	6160       	0.352849     	0.374201
 15451 	6180       	0.353447     	0.373587
 15501 	6200       	0.352139     	0.372336
 15551 	6220       	0.351611     	0.372506
 15601 	6240       	0.351877     	0.372657
 15651 	6260       	0.351282     	0.372644
 15701 	6280       	0.351285     	0.372118
 15751 	6300       	0.350707     	0.371927
 15801 	6320       	0.350304     	0.371611
 15851 	6340       	0.349488     	0.372043
 15901 	6360       	0.349839     	0.371466
 15951 	6380       	0.349347     	0.37053
 16001 	6400       	0.3486     	0.370375
 16051 	6420       	0.348933     	0.370466
 16101 	6440       	0.34815     	0.369832
 16151 	6460       	0.347881     	0.370559
 16201 	6480       	0.347644     	0.369489
 16251 	6500       	0.346989     	0.368934
 16301 	6520       	0.346992     	0.369075
 16351 	6540       	0.345989     	0.368597
 16401 	6560       	0.347209     	0.36851
 16451 	6580       	0.345431     	0.368533
 16501 	6600       	0.344996     	0.367572
 16551 	6620       	0.345289     	0.367388
 16601 	6640       	0.34435     	0.367495
 16651 	6660       	0.344471     	0.365886
 16701 	6680       	0.344282     	0.366971
 16751 	6700       	0.343825     	0.36717
 16801 	6720       	0.343414     	0.366105
 16851 	6740       	0.342878     	0.365551
 16901 	6760       	0.342331     	0.365259
 16951 	6780       	0.342326     	0.365104
 17001 	6800       	0.342327     	0.365027
 17051 	6820       	0.341164     	0.364803
 17101 	6840       	0.341758     	0.365711
 17151 	6860       	0.340049     	0.363425
 17201 	6880       	0.340265     	0.363674
 17251 	6900       	0.341145     	0.364165
 17301 	6920       	0.339843     	0.363785
 17351 	6940       	0.339375     	0.362681
 17401 	6960       	0.339576     	0.363928
 17451 	6980       	0.338707     	0.363377
 17501 	7000       	0.339194     	0.363311
 17551 	7020       	0.33811     	0.361741
 17601 	7040       	0.337792     	0.361768
 17651 	7060       	0.33767     	0.362009
 17701 	7080       	0.339064     	0.36216
 17751 	7100       	0.337347     	0.361198
 17801 	7120       	0.336622     	0.361252
 17851 	7140       	0.336367     	0.362017
 17901 	7160       	0.336481     	0.361294
 17951 	7180       	0.336376     	0.360605
 18001 	7200       	0.336088     	0.359963
 18051 	7220       	0.335868     	0.360564
 18101 	7240       	0.335043     	0.359293
 18151 	7260       	0.335105     	0.359634
 18201 	7280       	0.33456     	0.358406
 18251 	7300       	0.3357     	0.359106
 18301 	7320       	0.334161     	0.359479
 18351 	7340       	0.333152     	0.358599
 18401 	7360       	0.333454     	0.358333
 18451 	7380       	0.333334     	0.358964
 18501 	7400       	0.332721     	0.357144
 18551 	7420       	0.333009     	0.357781
 18601 	7440       	0.332288     	0.358108
 18651 	7460       	0.331849     	0.357868
 18701 	7480       	0.332156     	0.357758
 18751 	7500       	0.332642     	0.357386
 18801 	7520       	0.330934     	0.356617
 18851 	7540       	0.331819     	0.356261
 18901 	7560       	0.33133     	0.356269
 18951 	7580       	0.330426     	0.355237
 19001 	7600       	0.330009     	0.356552
 19051 	7620       	0.331056     	0.355399
 19101 	7640       	0.329627     	0.355324
 19151 	7660       	0.330252     	0.355832
 19201 	7680       	0.329483     	0.354962
 19251 	7700       	0.32874     	0.354204
 19301 	7720       	0.328831     	0.35483
 19351 	7740       	0.328479     	0.354299
 19401 	7760       	0.32879     	0.355002
 19451 	7780       	0.329108     	0.354519
 19501 	7800       	0.328092     	0.353823
 19551 	7820       	0.328231     	0.353547
 19601 	7840       	0.327619     	0.353751
 19651 	7860       	0.326925     	0.353142
 19701 	7880       	0.326671     	0.352786
 19751 	7900       	0.327129     	0.354074
 19801 	7920       	0.326497     	0.353845
 19851 	7940       	0.327223     	0.352819
 19901 	7960       	0.327286     	0.352618
 19951 	7980       	0.326223     	0.352352
 20001 	8000       	0.325795     	0.351768
 20051 	8020       	0.325306     	0.351563
 20101 	8040       	0.325512     	0.351577
 20151 	8060       	0.325388     	0.351804
 20201 	8080       	0.323959     	0.351509
 20251 	8100       	0.324238     	0.351073
 20301 	8120       	0.324721     	0.351203
 20351 	8140       	0.324058     	0.351214
 20401 	8160       	0.323299     	0.350799
 20451 	8180       	0.32349     	0.350662
 20501 	8200       	0.324198     	0.350559
 20551 	8220       	0.323271     	0.349801
 20601 	8240       	0.322777     	0.34988
 20651 	8260       	0.323814     	0.348844
 20701 	8280       	0.322931     	0.349283
 20751 	8300       	0.322695     	0.349158
 20801 	8320       	0.321137     	0.349568
 20851 	8340       	0.322817     	0.348904
 20901 	8360       	0.322007     	0.349179
 20951 	8380       	0.32149     	0.349211
 21001 	8400       	0.321618     	0.348815
 21051 	8420       	0.321654     	0.349295
 21101 	8440       	0.320998     	0.348283
 21151 	8460       	0.320435     	0.347928
 21201 	8480       	0.320742     	0.34698
 21251 	8500       	0.320273     	0.347124
 21301 	8520       	0.320983     	0.347151
 21351 	8540       	0.319583     	0.347809
 21401 	8560       	0.319132     	0.346841
 21451 	8580       	0.318937     	0.346369
 21501 	8600       	0.320194     	0.346817
 21551 	8620       	0.319207     	0.346735
 21601 	8640       	0.318452     	0.346651
 21651 	8660       	0.317714     	0.345482
 21701 	8680       	0.318737     	0.346503
 21751 	8700       	0.319193     	0.346542
 21801 	8720       	0.318872     	0.346018
 21851 	8740       	0.317542     	0.345699
 21901 	8760       	0.317339     	0.345862
 21951 	8780       	0.318253     	0.345955
 22001 	8800       	0.317055     	0.344959
 22051 	8820       	0.31795     	0.346172
 22101 	8840       	0.318005     	0.344788
 22151 	8860       	0.31757     	0.344442
 22201 	8880       	0.317589     	0.345775
 22251 	8900       	0.316389     	0.344591
 22301 	8920       	0.315978     	0.344456
 22351 	8940       	0.316136     	0.345127
 22401 	8960       	0.315822     	0.343361
 22451 	8980       	0.316567     	0.344156
 22501 	9000       	0.31664     	0.344949
 22551 	9020       	0.316155     	0.3442
 22601 	9040       	0.315151     	0.343543
 22651 	9060       	0.313943     	0.34299
 22701 	9080       	0.315429     	0.343729
 22751 	9100       	0.315814     	0.342996
 22801 	9120       	0.315211     	0.343163
 22851 	9140       	0.314294     	0.343161
 22901 	9160       	0.314327     	0.343659
 22951 	9180       	0.314467     	0.342634
 23001 	9200       	0.315126     	0.343174
 23051 	9220       	0.314538     	0.342325
 23101 	9240       	0.313766     	0.341675
 23151 	9260       	0.313657     	0.342903
 23201 	9280       	0.314062     	0.342778
 23251 	9300       	0.314351     	0.342384
 23301 	9320       	0.313188     	0.341956
 23351 	9340       	0.313257     	0.3413
 23401 	9360       	0.312653     	0.34052
 23451 	9380       	0.312375     	0.340767
 23501 	9400       	0.313162     	0.341292
 23551 	9420       	0.312954     	0.340665
 23601 	9440       	0.312119     	0.340524
 23651 	9460       	0.311358     	0.341122
 23701 	9480       	0.312342     	0.341011
 23751 	9500       	0.312398     	0.340796
 23801 	9520       	0.310458     	0.341318
 23851 	9540       	0.311884     	0.34049
 23901 	9560       	0.311632     	0.340491
 23951 	9580       	0.311398     	0.33992
 24001 	9600       	0.31086     	0.340039
 24051 	9620       	0.31207     	0.340666
 24101 	9640       	0.310258     	0.339519
 24151 	9660       	0.309671     	0.340295
 24201 	9680       	0.310515     	0.339649
 24251 	9700       	0.310394     	0.339956
 24301 	9720       	0.310252     	0.339539
 24351 	9740       	0.31082     	0.339731
 24401 	9760       	0.310327     	0.338783
 24451 	9780       	0.309952     	0.338762
 24501 	9800       	0.31042     	0.338631
 24551 	9820       	0.310022     	0.339189
 24601 	9840       	0.309894     	0.338782
 24651 	9860       	0.309813     	0.338069
 24701 	9880       	0.308953     	0.337743
 24751 	9900       	0.308947     	0.33774
 24801 	9920       	0.309484     	0.338039
 24851 	9940       	0.308444     	0.338076
 24901 	9960       	0.308599     	0.339051
 24951 	9980       	0.308435     	0.337521
 25001 	10000       	0.308669     	0.33843
 25051 	10020       	0.308018     	0.337801
 25101 	10040       	0.308849     	0.337284
 25151 	10060       	0.308759     	0.338331
 25201 	10080       	0.307544     	0.336762
 25251 	10100       	0.309123     	0.337971
 25301 	10120       	0.306559     	0.33656
 25351 	10140       	0.308755     	0.336728
 25401 	10160       	0.307689     	0.337736
 25451 	10180       	0.306708     	0.336733
 25501 	10200       	0.307558     	0.336764
 25551 	10220       	0.307365     	0.337275
 25601 	10240       	0.306507     	0.336656
 25651 	10260       	0.307927     	0.337103
 25701 	10280       	0.307186     	0.336375
 25751 	10300       	0.307086     	0.335929
 25801 	10320       	0.306973     	0.335844
 25851 	10340       	0.306278     	0.33576
 25901 	10360       	0.30686     	0.335944
 25951 	10380       	0.306278     	0.335735
 26001 	10400       	0.306476     	0.337474
 26051 	10420       	0.306976     	0.3363
 26101 	10440       	0.306831     	0.336561
 26151 	10460       	0.306079     	0.33665
 26201 	10480       	0.305766     	0.33497
 26251 	10500       	0.306466     	0.335667
 26301 	10520       	0.30676     	0.335766
 26351 	10540       	0.30525     	0.335149
 26401 	10560       	0.305417     	0.335377
 26451 	10580       	0.305242     	0.334105
 26501 	10600       	0.305126     	0.334491
 26551 	10620       	0.305126     	0.33466
 26601 	10640       	0.304416     	0.333866
 26651 	10660       	0.303943     	0.333265
 26701 	10680       	0.304402     	0.333663
 26751 	10700       	0.304352     	0.333678
 26801 	10720       	0.30421     	0.334894
 26851 	10740       	0.305501     	0.334185
 26901 	10760       	0.303701     	0.333738
 26951 	10780       	0.304272     	0.334374
 27001 	10800       	0.305015     	0.333914
 27051 	10820       	0.3037     	0.334494
 27101 	10840       	0.304331     	0.333567
 27151 	10860       	0.303836     	0.333253
 27201 	10880       	0.304438     	0.33396
 27251 	10900       	0.303446     	0.333507
 27301 	10920       	0.303207     	0.333086
 27351 	10940       	0.303595     	0.334238
 27401 	10960       	0.303046     	0.333011
 27451 	10980       	0.303014     	0.333008
 27501 	11000       	0.302379     	0.333146
 27551 	11020       	0.303135     	0.33376
 27601 	11040       	0.30292     	0.33376
 27651 	11060       	0.303482     	0.33331
 27701 	11080       	0.302259     	0.332942
 27751 	11100       	0.302854     	0.331953
 27801 	11120       	0.301939     	0.332385
 27851 	11140       	0.302138     	0.332696
 27901 	11160       	0.30233     	0.332353
 27951 	11180       	0.30174     	0.333023
 28001 	11200       	0.301403     	0.332244
 28051 	11220       	0.301603     	0.33216
 28101 	11240       	0.302589     	0.333526
 28151 	11260       	0.3016     	0.332286
 28201 	11280       	0.301762     	0.332302
 28251 	11300       	0.301887     	0.333061
 28301 	11320       	0.302027     	0.331535
 28351 	11340       	0.30163     	0.331268
 28401 	11360       	0.300969     	0.331682
 28451 	11380       	0.301312     	0.332407
 28501 	11400       	0.301385     	0.330945
 28551 	11420       	0.301764     	0.33114
 28601 	11440       	0.30094     	0.331707
 28651 	11460       	0.30108     	0.331838
 28701 	11480       	0.301606     	0.331752
 28751 	11500       	0.300601     	0.330569
 28801 	11520       	0.300903     	0.330988
 28851 	11540       	0.30102     	0.331115
 28901 	11560       	0.301807     	0.331266
 28951 	11580       	0.29936     	0.330867
 29001 	11600       	0.299765     	0.329535
 29051 	11620       	0.301141     	0.330945
 29101 	11640       	0.300169     	0.331065
 29151 	11660       	0.300086     	0.329913
 29201 	11680       	0.300367     	0.330066
 29251 	11700       	0.300339     	0.330685
 29301 	11720       	0.29939     	0.329332
 29351 	11740       	0.299981     	0.328369
 29401 	11760       	0.298986     	0.330312
 29451 	11780       	0.300424     	0.332031
 29501 	11800       	0.300591     	0.329817
 29551 	11820       	0.299576     	0.330542
 29601 	11840       	0.300161     	0.330169
 29651 	11860       	0.297971     	0.329362
 29701 	11880       	0.299254     	0.330557
 29751 	11900       	0.299487     	0.329876
 29801 	11920       	0.298074     	0.329424
 29851 	11940       	0.298929     	0.329803
 29901 	11960       	0.300061     	0.33032
 29951 	11980       	0.298112     	0.328078
 30001 	12000       	0.29908     	0.328948
 30051 	12020       	0.299185     	0.329052
 30101 	12040       	0.299062     	0.330137
 30151 	12060       	0.298775     	0.329336
 30201 	12080       	0.299719     	0.329009
 30251 	12100       	0.298836     	0.329852
 30301 	12120       	0.298947     	0.329871
 30351 	12140       	0.299279     	0.329751
 30401 	12160       	0.29823     	0.329118
 30451 	12180       	0.298477     	0.329436
 30501 	12200       	0.298306     	0.329247
 30551 	12220       	0.297528     	0.328699
 30601 	12240       	0.298149     	0.329274
 30651 	12260       	0.29834     	0.328907
 30701 	12280       	0.297156     	0.328241
 30751 	12300       	0.296155     	0.327377
 30801 	12320       	0.298618     	0.328952
 30851 	12340       	0.297716     	0.329186
 30901 	12360       	0.297651     	0.328039
 30951 	12380       	0.297443     	0.327245
 31001 	12400       	0.297781     	0.328081
 31051 	12420       	0.298566     	0.328598
 31101 	12440       	0.297749     	0.328948
 31151 	12460       	0.298235     	0.328558
 31201 	12480       	0.297201     	0.326794
 31251 	12500       	0.297738     	0.327817
 31301 	12520       	0.296791     	0.328327
 31351 	12540       	0.296187     	0.327197
 31401 	12560       	0.297171     	0.327849
 31451 	12580       	0.296949     	0.328304
 31501 	12600       	0.297216     	0.328062
 31551 	12620       	0.297021     	0.327603
 31601 	12640       	0.297732     	0.327834
 31651 	12660       	0.295986     	0.326384
 31701 	12680       	0.297613     	0.327939
 31751 	12700       	0.296789     	0.327749
 31801 	12720       	0.296333     	0.327693
 31851 	12740       	0.295683     	0.32621
 31901 	12760       	0.295759     	0.327426
 31951 	12780       	0.29617     	0.326956
 32001 	12800       	0.295234     	0.326259
 32051 	12820       	0.294879     	0.32661
 32101 	12840       	0.294991     	0.326928
 32151 	12860       	0.295712     	0.327535
 32201 	12880       	0.296308     	0.326013
 32251 	12900       	0.296901     	0.327151
 32301 	12920       	0.296062     	0.326338
 32351 	12940       	0.295999     	0.325983
 32401 	12960       	0.295204     	0.325155
 32451 	12980       	0.295665     	0.325807
 32501 	13000       	0.29552     	0.32547
 32551 	13020       	0.296345     	0.32604
 32601 	13040       	0.295197     	0.325062
 32651 	13060       	0.295575     	0.327023
 32701 	13080       	0.295607     	0.326046
 32751 	13100       	0.294606     	0.325468
 32801 	13120       	0.295952     	0.326446
 32851 	13140       	0.294933     	0.325085
 32901 	13160       	0.294222     	0.325741
 32951 	13180       	0.295511     	0.326112
 33001 	13200       	0.295092     	0.325413
 33051 	13220       	0.294534     	0.326221
 33101 	13240       	0.294682     	0.32458
 33151 	13260       	0.295134     	0.325804
 33201 	13280       	0.294317     	0.324633
 33251 	13300       	0.294793     	0.325052
 33301 	13320       	0.294923     	0.325705
 33351 	13340       	0.294995     	0.325726
 33401 	13360       	0.295151     	0.325289
 33451 	13380       	0.293662     	0.324901
 33501 	13400       	0.294669     	0.325478
 33551 	13420       	0.293881     	0.32523
 33601 	13440       	0.293812     	0.325903
 33651 	13460       	0.294129     	0.324826
 33701 	13480       	0.293624     	0.324961
 33751 	13500       	0.294358     	0.324381
 33801 	13520       	0.293344     	0.324861
 33851 	13540       	0.294062     	0.325262
 33901 	13560       	0.294298     	0.325347
 33951 	13580       	0.293482     	0.325073
 34001 	13600       	0.293359     	0.324331
 34051 	13620       	0.293511     	0.324265
 34101 	13640       	0.293798     	0.32493
 34151 	13660       	0.293247     	0.324752
 34201 	13680       	0.294215     	0.325103
 34251 	13700       	0.292802     	0.323423
 34301 	13720       	0.294115     	0.324991
 34351 	13740       	0.293347     	0.325419
 34401 	13760       	0.294055     	0.324164
 34451 	13780       	0.292823     	0.323043
 34501 	13800       	0.293289     	0.323795
 34551 	13820       	0.292849     	0.324203
 34601 	13840       	0.293272     	0.32456
 34651 	13860       	0.294055     	0.32442
 34701 	13880       	0.293928     	0.325498
 34751 	13900       	0.292119     	0.32363
 34801 	13920       	0.29262     	0.324291
 34851 	13940       	0.292772     	0.322779
 34901 	13960       	0.293305     	0.324471
 34951 	13980       	0.292265     	0.324092
 35001 	14000       	0.292628     	0.324431
 35051 	14020       	0.293117     	0.324797
 35101 	14040       	0.292616     	0.324136
