1.2298742569621128, 3.2091989083115404
1.3543955804509706, 3.2268151313257816
1.4677413916689082, 3.2623382098345317
1.5652105015774596, 3.2802461298775945
1.682621235594302, 3.3163574148621144
1.8088392708964884, 3.3163574148621144
1.9445252673170397, 3.3163574148621144
2.090389442595635, 3.3345618619793793
2.229207084101511, 3.3163574148621144
2.4157635739241705, 3.3163574148621144
2.596976627465362, 3.3163574148621144
2.7694354827985492, 3.3163574148621144
3.0012022693595473, 3.298252351684497
3.2523650099647723, 3.2802461298775945
3.4683466021024225, 3.2623382098345317
3.6986710026270146, 3.2445280548943214
3.9442906823041697, 3.2091989083115404
4.240162747894329, 3.1916788579321276
4.521741567739916, 3.1742544551501592
4.669467348903002, 3.139690506545098
4.822019347153754, 3.1225499249164663
4.822019347153754, 3.298252351684497
4.860929808534214, 3.679873255198979
4.860929808534214, 3.4838413594566724
4.90015425123575, 3.7819876438405777
4.979555235521168, 3.761340555284368
5.06024281528547, 3.7203839201198337
5.1010755802465155, 3.7203839201198337
5.142237838228989, 3.761340555284368
5.183732248020538, 3.8236224566586494
5.2255614898634475, 3.8869356486543944
5.310235298985777, 3.9082721650826415
5.353085335588048, 3.8869356486543944
5.483721254773063, 3.844611428624303
5.5279712066591, 3.8869356486543944
5.5279712066591, 3.951297207827112
5.61754519400847, 4.038773458510969
5.662875015311139, 4.08323515241247
5.847881748388071, 4.08323515241247
6.136786161877721, 4.038773458510969
6.491929579259529, 3.99479590087662
7.091991649373183, 3.951297207827112
7.623981400499337, 3.8869356486543944
8.195877162418414, 3.8236224566586494
8.881768610253445, 3.740806185834087
9.70272829465394, 3.6597836419768255
10.514724158682517, 3.61993284378335
11.486621199200437, 3.5415283092991916
12.447906378190034, 3.4648219474864517
13.489638990704242, 3.3897769774313593
14.385452866959787, 3.3345618619793793
15.715129124454677, 3.2445280548943214
17.30624192830263, 3.1742544551501592
18.604430616550793, 3.088548978663893
19.681092063327206, 3.0549182632719534
21.157424775815045, 2.9724348867564006
22.74450125551606, 2.892178577158874
24.254907860707124, 2.829536554565384
25.658569425361826, 2.753138527226752
27.583289114513974, 2.6935079887850475
29.179568225494396, 2.620782758700282
